F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,lithoclass
0.0,0.0,0.14,0.78,1.42,1.49,1.51,1.32,0.87,0.85,2.28,4.57,7.3,10.65,15.68,16.8,16.7,9.67,5.8,1.72,0.38,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,kz
0.0,0.62,2.42,5.53,11.51,15.64,18.48,18.24,9.5,5.53,4.75,2.54,1.54,1.21,1.04,0.76,0.49,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,v
0.0,0.5,1.82,3.93,7.73,9.99,12.83,16.17,11.54,8.19,8.03,4.84,3.26,2.69,2.48,2.07,1.73,1.0,0.73,0.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,v
0.0,0.29,1.2,2.9,6.15,8.38,10.58,13.3,10.31,8.79,10.03,6.49,4.53,3.85,3.73,3.27,2.88,1.74,1.21,0.34,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,v
0.0,0.46,1.77,4.02,8.08,10.52,12.94,15.43,11.14,8.61,8.91,5.33,3.49,2.77,2.38,1.83,1.33,0.6,0.36,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,v
0.0,0.45,1.71,3.74,7.19,9.1,12.19,16.55,13.47,10.64,10.6,5.92,3.44,2.31,1.49,0.82,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,kz
0.0,0.45,1.54,3.14,6.05,8.01,11.51,17.1,13.84,10.01,9.45,5.57,3.63,2.83,2.36,1.81,1.36,0.69,0.45,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-06,kz
0.0,0.01,0.11,0.3,0.46,0.37,0.43,0.52,0.44,0.44,0.79,1.01,1.56,2.86,6.47,10.26,15.17,16.36,17.16,12.59,6.53,2.31,1.35,0.93,0.81,0.44,0.28,0.04,0.0,0.0,0.0,0.0,2.8,zm
0.0,0.0,0.22,0.8,1.36,1.28,1.44,1.79,1.83,2.8,9.19,12.77,13.78,14.43,14.5,11.13,7.26,2.62,1.55,0.77,0.36,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,kz
0.0,0.0,0.26,0.98,1.76,1.87,2.11,2.51,2.34,3.26,9.47,12.5,13.25,13.72,13.61,10.4,6.79,2.45,1.44,0.73,0.38,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,kz
0.0,0.06,0.22,0.49,0.89,1.02,1.18,1.3,0.94,0.92,1.66,2.02,2.65,4.02,7.52,10.86,15.22,15.45,15.25,10.42,4.88,1.44,0.76,0.46,0.33,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0819999999999999,zm
0.0,0.04,0.16,0.36,0.62,0.64,0.75,0.86,0.67,0.69,1.36,1.61,1.96,2.81,5.34,8.42,13.13,15.72,17.59,14.45,8.03,2.41,1.05,0.54,0.45,0.27,0.07,0.0,0.0,0.0,0.0,0.0,1.1,zm
0.0,0.48,1.74,3.81,7.74,10.66,14.14,17.96,14.41,11.53,10.71,4.69,1.86,0.27,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,k
0.0,0.01,0.04,0.07,0.09,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.04,0.05,0.09,0.15,0.26,0.46,0.75,1.29,3.1,7.17,13.64,21.05,24.22,15.81,8.73,1.92,0.49,0.15,0.04,0.0,37.0,zg
0.0,0.02,0.07,0.14,0.21,0.18,0.23,0.25,0.19,0.16,0.23,0.22,0.23,0.29,0.51,0.93,1.89,4.48,8.53,14.74,19.36,17.75,15.3,8.59,3.99,1.1,0.38,0.03,0.0,0.0,0.0,0.0,12.0,zm
0.0,0.0,0.65,1.68,3.41,4.41,5.32,6.12,5.08,5.06,7.03,5.23,4.05,3.81,4.35,4.61,5.23,5.09,5.85,6.22,6.09,4.41,3.42,1.85,0.92,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0004599999999999,kz
0.0,0.01,0.05,0.09,0.12,0.09,0.1,0.14,0.1,0.09,0.13,0.11,0.1,0.12,0.21,0.39,0.78,1.81,3.49,6.29,9.23,9.96,11.24,11.89,12.56,10.26,9.58,5.68,3.43,1.55,0.38,0.03,25.0,zg
0.0,0.01,0.04,0.08,0.11,0.09,0.11,0.12,0.09,0.07,0.1,0.09,0.09,0.11,0.18,0.28,0.5,1.15,2.4,5.06,8.76,10.54,12.38,12.92,13.16,10.44,9.67,5.77,3.58,1.68,0.42,0.03,27.0,zg
0.0,0.41,1.53,3.42,6.93,9.42,12.6,17.0,14.87,12.86,12.91,5.72,1.79,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,kz
0.0,0.01,0.05,0.12,0.2,0.22,0.25,0.26,0.18,0.17,0.24,0.19,0.16,0.18,0.3,0.59,1.29,3.07,5.5,8.36,9.95,7.99,6.49,4.52,4.45,5.14,7.97,8.91,10.02,7.76,4.16,1.3,5.4,zg
0.0,0.33,1.33,3.07,6.58,9.07,9.44,9.26,7.91,8.0,9.29,5.59,3.74,3.18,3.27,3.28,3.63,3.42,3.66,3.16,2.0,0.59,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,v
0.0,0.04,0.18,0.45,0.86,1.12,1.56,1.93,1.55,1.45,2.02,1.8,2.0,3.01,6.15,9.5,13.96,14.88,15.32,11.54,6.44,2.26,1.13,0.54,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.77,zm
0.0,0.06,0.22,0.51,0.97,1.25,1.76,2.19,1.8,1.66,2.52,2.79,3.63,5.5,9.7,12.61,15.66,13.28,11.52,6.75,3.02,1.02,0.63,0.47,0.4,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.67,zf
0.0,0.21,0.99,2.51,5.92,9.04,11.64,12.64,8.42,6.07,6.43,4.4,3.53,3.6,4.42,4.66,4.92,3.71,3.17,2.03,1.13,0.46,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-05,kz
0.0,0.0,0.13,0.65,1.23,1.51,2.08,2.6,2.32,2.73,5.54,6.27,6.91,8.33,11.23,12.1,12.69,8.96,7.04,3.77,1.74,0.72,0.54,0.46,0.39,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.41,kz
0.0,0.07,0.31,0.74,1.42,1.74,2.34,2.93,3.0,4.02,8.05,8.18,8.06,8.88,11.0,11.23,11.16,7.33,5.44,2.6,1.01,0.29,0.15,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,kz
0.0,0.33,1.48,3.85,9.07,13.95,17.9,18.46,10.5,6.01,4.94,2.6,1.65,1.5,1.78,1.81,1.76,1.12,0.83,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900000000000001e-05,k
0.0,0.66,1.12,1.13,2.52,6.66,9.03,9.14,9.61,9.52,13.93,9.74,6.23,4.51,3.64,2.93,2.52,1.8,1.76,1.54,1.16,0.55,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,v
0.0,0.0,0.05,0.51,0.99,1.28,1.79,2.28,2.04,2.13,3.25,2.89,2.89,3.68,6.13,8.48,11.72,12.43,13.32,11.23,7.52,3.21,1.59,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,zm
0.0,0.04,0.17,0.42,0.8,0.98,1.33,1.63,1.37,1.32,1.97,1.8,1.9,2.61,4.93,7.61,11.55,13.65,15.6,14.13,9.78,3.98,1.78,0.51,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2799999999999999,zm
0.0,0.37,1.37,3.05,6.12,8.12,10.13,11.62,8.47,6.83,7.46,4.77,3.39,3.02,3.28,3.42,3.89,3.7,3.96,3.45,2.31,0.87,0.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139999999999999,v
0.0,0.47,2.05,5.02,10.55,14.32,17.85,19.07,11.33,6.94,5.59,2.6,1.37,0.99,0.84,0.61,0.34,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900000000000001e-05,v
0.0,0.54,2.37,5.9,12.82,17.55,20.32,18.58,9.7,5.16,3.97,1.78,0.76,0.36,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002e-05,v
0.0,0.55,2.4,5.83,12.16,16.1,19.02,19.2,11.29,6.83,4.79,1.44,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,k
0.0,0.17,0.85,1.96,3.79,4.64,5.58,7.12,6.53,7.68,14.18,12.68,10.08,8.29,6.5,4.37,2.68,1.17,0.87,0.55,0.24,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-05,kz
0.0,0.0,0.41,1.22,2.28,2.62,3.07,3.7,3.4,4.52,11.06,12.7,12.34,12.02,11.29,8.48,5.64,2.3,1.5,0.84,0.45,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,kz
0.0,0.0,1.334932,2.036303,3.932101,7.396183,9.547423,10.097586,8.542177,9.584827,14.056877,9.411071,5.924687,4.44412,4.123746,3.266542,2.292089,1.055821,0.694604,0.799103,0.821696,0.549314,0.088796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,kz
0.0,0.0,0.363531,3.018662,2.135083,5.136564,9.092177,15.723935,14.848982,11.33216,10.289692,5.415429,3.21199,2.550093,2.739877,2.50043,2.198085,1.71596,1.915219,2.000121,1.810826,1.230726,0.716338,0.054121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003e-05,kz
0.0,0.0,0.35009,2.842193,2.119878,5.181586,10.225214,18.944861,17.879967,13.337904,11.450382,5.41033,2.852012,2.073434,2.048095,1.464078,0.727069,0.236976,0.520718,0.790896,0.732599,0.533426,0.24626,0.032032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,kz
0.0,0.0,0.464569,2.802758,3.427973,7.076138,9.476653,13.04413,14.253094,14.35535,15.088603,7.452562,3.766827,2.421584,2.064829,1.325371,0.505589,0.0111,0.322873,0.673752,0.686856,0.494204,0.249549,0.035635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,kz
0.0,0.5,3.04,7.32,13.79,15.02,12.49,10.06,6.41,4.56,4.67,3.01,2.28,2.21,2.48,2.4,2.39,1.9,1.88,1.56,1.12,0.54,0.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,v
0.0,1.31,4.28,9.04,19.35,24.59,21.38,14.91,4.66,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,k
0.0,0.66,2.01,3.97,8.14,11.52,14.63,17.08,13.63,12.73,12.25,3.07,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4000000000000006e-05,k
0.0,0.54,1.66,3.34,6.81,9.66,12.72,15.5,12.58,11.78,14.33,7.49,2.69,0.85,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,kz
0.0,0.04,0.1,0.17,0.3,0.41,0.49,0.62,0.48,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.49,2.61,8.01,14.29,15.79,16.61,13.53,9.72,5.16,4.02,2.61,2.23,1.53,0.48,0.05,16.0,zg
0.0,0.03,0.11,0.2,0.33,0.38,0.46,0.58,0.43,0.35,0.29,0.05,0.0,0.0,0.0,0.05,0.24,2.04,5.35,11.17,16.14,15.99,15.69,11.81,8.0,3.96,2.8,1.53,1.14,0.68,0.19,0.02,18.0,zg
0.0,0.01,0.08,0.21,0.26,0.15,0.13,0.13,0.08,0.04,0.02,0.0,0.0,0.0,0.03,0.59,2.59,7.41,13.1,19.45,21.43,15.3,10.44,4.68,2.3,0.94,0.54,0.07,0.01,0.0,0.0,0.0,6.8,zm
0.0,0.01,0.08,0.2,0.25,0.13,0.1,0.09,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.49,2.43,7.19,12.91,19.17,21.17,15.12,10.56,5.09,2.67,1.15,0.69,0.1,0.02,0.1,0.13,0.03,13.0,zm
0.0,0.02,0.09,0.19,0.26,0.19,0.19,0.24,0.22,0.2,0.23,0.12,0.06,0.04,0.11,0.76,2.8,7.71,13.49,18.34,19.02,12.56,8.83,5.23,3.86,2.33,1.59,0.55,0.3,0.24,0.19,0.05,6.9,zm
0.0,0.02,0.07,0.14,0.21,0.18,0.19,0.25,0.18,0.11,0.04,0.0,0.0,0.0,0.0,0.05,0.24,2.3,5.62,10.27,14.24,14.34,14.98,13.46,11.42,6.53,3.85,1.12,0.17,0.01,0.0,0.0,13.0,zg
0.0,0.04,0.12,0.23,0.48,0.66,0.84,0.92,0.6,0.41,0.26,0.04,0.0,0.0,0.0,0.0,0.01,0.11,0.47,2.13,4.59,5.92,7.35,8.53,10.14,10.31,12.75,11.25,10.18,6.66,3.92,1.09,32.0,zg
0.0,0.04,0.1,0.18,0.36,0.52,0.74,0.88,0.56,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.3,1.49,4.94,10.8,14.36,17.61,17.94,15.31,7.91,4.09,1.03,0.32,0.05,0.0,0.0,8.4,zg
0.0,0.05,0.13,0.23,0.38,0.51,0.71,0.88,0.64,0.51,0.37,0.08,0.0,0.0,0.0,0.04,0.22,1.68,4.35,9.9,15.82,17.18,18.13,14.52,9.18,3.13,1.24,0.1,0.01,0.0,0.0,0.0,9.5,zg
0.0,0.0,0.14,0.72,1.37,1.75,2.1,2.28,1.54,1.22,1.35,0.95,0.77,0.93,2.26,4.92,9.64,14.26,17.82,17.11,11.82,4.43,1.65,0.42,0.27,0.16,0.1,0.01,0.0,0.0,0.0,0.0,0.033,zm
0.0,0.04,0.16,0.38,0.65,0.69,0.71,0.76,0.51,0.42,0.38,0.14,0.01,0.02,0.36,2.3,7.58,15.67,21.47,22.51,15.85,5.49,2.08,0.64,0.46,0.33,0.3,0.07,0.01,0.0,0.0,0.0,5.2,zm
0.0,0.24,1.06,2.23,4.65,7.34,10.54,13.55,9.66,7.1,7.66,5.31,4.15,3.93,4.26,4.14,4.18,3.25,2.95,2.06,1.18,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,v
0.0,0.37,1.12,2.3,5.05,8.01,11.43,14.89,11.34,10.05,13.36,9.31,5.9,3.89,2.28,0.66,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,kz
0.0,0.0,0.23,0.79,1.66,2.53,3.7,4.99,4.02,3.69,5.71,5.55,5.51,6.1,7.59,8.05,8.76,7.47,7.42,6.2,4.59,2.49,1.65,0.84,0.37,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.45,kz
0.0,0.04,0.11,0.22,0.42,0.53,0.63,0.74,0.51,0.42,0.44,0.19,0.07,0.01,0.1,0.55,1.75,4.31,7.33,11.28,14.96,14.83,15.14,12.21,8.3,3.27,1.47,0.14,0.01,0.0,0.0,0.0,9.4,zg
0.0,0.05,0.15,0.3,0.58,0.75,0.96,1.16,0.82,0.67,0.7,0.34,0.15,0.11,0.27,0.88,2.29,4.82,7.69,11.15,14.15,13.54,13.61,11.08,7.98,3.62,1.94,0.23,0.02,0.0,0.0,0.0,5.1,zg
0.0,1.24,3.5,6.15,12.06,16.59,19.2,22.88,12.72,5.14,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-06,k
0.0,0.11,0.31,0.59,1.19,1.68,2.26,2.91,2.1,1.72,2.06,1.48,1.23,1.38,2.38,3.98,6.82,9.95,13.3,15.12,13.86,8.21,4.85,1.69,0.62,0.16,0.03,0.0,0.0,0.0,0.0,0.0,1.2,zm
0.0,0.0,0.13,0.62,1.17,1.72,3.04,6.33,7.49,7.95,10.95,8.36,6.69,6.33,6.91,6.7,6.63,4.92,4.49,3.41,2.48,1.48,1.13,0.66,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,v
0.0,0.14,0.38,0.7,1.45,2.12,2.84,3.79,2.83,2.23,2.25,1.28,0.88,1.0,2.04,3.9,7.13,10.43,13.58,14.71,12.74,7.15,4.13,1.49,0.6,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.069,zm
0.0,0.0,0.26,0.91,1.79,2.44,3.32,4.24,3.16,2.67,3.45,2.98,3.06,3.94,6.39,8.38,10.9,10.66,10.96,9.02,6.25,2.98,1.64,0.49,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,kz
0.0,0.18,0.69,1.45,2.94,4.16,5.71,7.22,5.52,4.93,7.49,7.38,7.46,8.21,9.42,8.38,6.78,3.42,2.55,1.92,1.67,1.13,0.84,0.48,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,kz
0.0,0.19,0.75,1.56,3.09,4.25,5.94,7.97,6.86,6.58,9.03,7.56,6.96,7.42,8.51,7.58,6.02,2.81,2.02,1.51,1.35,0.94,0.71,0.36,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,kz
0.0,0.0,0.13,0.69,1.56,2.66,4.4,8.16,9.11,8.75,11.02,7.96,6.13,5.64,5.95,5.69,5.66,4.39,4.15,3.29,2.39,1.26,0.73,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070999999999999,v
0.0,0.14,1.5,4.59,9.8,13.23,15.55,16.21,10.14,7.27,7.58,4.7,3.05,2.33,1.8,1.19,0.66,0.19,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,k
0.0,0.03,0.99,2.96,6.3,8.79,10.74,12.05,9.6,9.15,11.55,7.77,5.27,4.09,3.37,2.59,2.03,1.19,0.9,0.45,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000001e-05,kz
0.0,0.41,2.33,5.41,9.7,9.61,8.01,10.72,10.34,8.83,9.64,5.99,4.06,3.34,3.06,2.6,2.29,1.51,1.2,0.64,0.29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,v
0.0,0.31,2.32,6.15,12.66,14.34,9.02,6.41,5.32,4.97,6.2,4.51,3.53,3.3,3.53,3.42,3.49,2.86,2.77,2.21,1.58,0.86,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,v
0.0,0.53,1.87,4.23,9.45,14.46,20.56,25.79,16.53,6.09,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,k
0.0,0.52,1.77,3.95,8.45,11.7,13.62,12.14,6.8,4.26,3.85,2.32,1.69,1.65,2.1,2.47,3.12,3.37,3.93,4.06,3.68,2.39,1.81,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2e-06,k
0.0,0.47,1.56,3.45,7.46,10.61,13.42,13.87,9.1,6.71,6.91,4.35,3.12,2.84,3.09,3.04,3.13,2.45,2.19,1.41,0.63,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,k
0.0,0.02,0.08,0.17,0.29,0.32,0.41,0.48,0.36,0.33,0.5,0.45,0.4,0.43,0.63,1.06,2.06,4.33,7.49,11.66,14.94,13.87,13.25,10.11,7.36,4.04,2.89,1.28,0.58,0.17,0.03,0.0,14.0,zg
0.0,0.69,2.18,4.43,8.9,12.17,15.98,18.52,12.75,8.86,8.56,4.48,1.8,0.64,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,k
0.0,0.03,0.16,0.36,0.65,0.89,1.17,1.45,1.05,0.86,1.12,0.89,0.73,0.74,1.08,1.94,3.93,7.96,12.94,17.96,19.25,13.05,8.27,2.66,0.68,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.77,zm
0.0,0.02,0.12,0.26,0.44,0.61,0.86,1.4,1.15,0.92,1.22,0.97,0.8,0.78,1.08,1.86,3.71,7.42,11.94,16.49,18.22,13.34,9.51,4.18,1.75,0.6,0.31,0.04,0.0,0.0,0.0,0.0,15.0,zm
0.0,0.01,0.04,0.08,0.11,0.11,0.13,0.15,0.13,0.14,0.25,0.23,0.22,0.23,0.31,0.45,0.77,1.49,2.62,4.45,6.46,7.14,8.44,9.57,10.89,9.97,11.05,8.83,7.63,4.81,2.62,0.64,9.1,zg
0.0,0.01,0.04,0.08,0.1,0.08,0.09,0.1,0.08,0.08,0.11,0.1,0.09,0.1,0.15,0.2,0.28,0.42,0.73,1.69,4.24,7.67,12.0,16.43,18.45,14.03,10.93,4.97,2.77,1.69,1.3,0.97,26.0,zg
0.0,0.43,1.41,3.01,6.08,8.17,10.81,13.92,11.91,10.99,13.71,9.1,5.49,3.16,1.45,0.35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2000000000000005e-05,kz
0.0,0.01,0.04,0.09,0.11,0.09,0.1,0.11,0.1,0.1,0.15,0.12,0.1,0.1,0.14,0.19,0.3,0.55,1.13,2.88,6.46,9.93,13.77,16.18,16.55,11.39,8.51,4.0,2.57,1.82,1.44,0.97,10.0,zg
0.0,0.01,0.04,0.06,0.09,0.09,0.11,0.13,0.11,0.1,0.12,0.08,0.06,0.07,0.1,0.13,0.19,0.27,0.45,0.9,1.95,3.47,5.83,9.42,13.18,13.72,15.66,11.88,9.48,6.17,4.0,2.14,38.0,zg
0.0,0.03,1.14,3.06,4.99,4.72,6.07,10.76,11.14,11.64,16.42,11.6,7.57,5.14,3.04,1.58,0.68,0.2,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,kz
0.0,0.0,0.68,1.79,2.94,2.8,3.87,6.95,7.86,9.92,17.49,14.17,10.3,7.78,5.33,3.06,1.4,0.37,0.23,0.19,0.25,0.37,0.57,0.72,0.77,0.16,0.02,0.0,0.0,0.0,0.0,0.0,8.599999999999999e-06,kz
0.0,0.42,1.45,3.18,6.49,8.79,11.62,15.16,12.93,11.13,12.46,7.71,4.53,2.61,1.22,0.29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,kz
0.0,0.0,0.63,1.87,3.37,3.94,6.98,15.72,17.21,15.71,15.34,7.64,4.06,2.74,2.09,1.47,0.89,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,kz
0.0,0.0,0.27,1.04,1.79,1.87,2.34,3.33,3.52,4.48,11.18,14.47,15.14,15.03,12.98,7.9,3.17,0.41,0.16,0.08,0.0,0.01,0.07,0.23,0.27,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.32,kz
0.0,0.0,0.4,1.14,2.48,4.57,7.91,12.28,10.63,8.93,9.21,5.8,4.32,4.06,4.5,4.47,4.62,3.72,3.6,2.92,2.17,1.19,0.73,0.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,v
0.0,0.36,1.97,4.74,9.68,13.79,18.63,25.29,17.8,7.11,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002299999999999,k
0.0,0.26,1.71,4.15,7.51,9.65,13.58,22.06,21.65,14.33,4.99,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,k
0.0,0.67,2.14,4.32,8.41,11.07,15.62,19.48,13.36,9.47,8.83,4.31,1.98,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,k
0.0,0.22,0.95,2.14,4.14,5.04,6.15,8.15,8.55,10.47,18.29,14.75,10.03,6.55,3.57,0.95,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,v
0.0,0.31,1.13,2.39,4.49,5.57,7.59,11.21,11.35,12.7,18.93,12.92,7.06,3.19,0.97,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400000000000001e-05,kz
0.0,0.57,2.15,4.66,9.04,10.9,12.04,14.03,10.17,7.52,7.73,4.77,3.22,2.69,2.62,2.37,2.22,1.49,1.16,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-05,v
0.0,0.38,1.44,3.21,6.49,8.83,11.37,14.3,11.75,9.19,9.27,5.65,3.78,3.12,2.96,2.59,2.3,1.47,1.15,0.56,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,v
0.0,0.44,1.53,3.22,6.48,8.55,9.45,8.33,4.67,3.3,3.56,2.21,1.45,1.17,1.19,1.32,1.76,2.49,3.75,5.59,7.53,7.53,7.53,5.04,1.69,0.18,0.02,0.0,0.0,0.0,0.0,0.0,5.8e-05,v
0.0,0.31,1.17,2.58,5.3,7.21,7.93,6.82,3.42,2.28,2.36,1.42,0.91,0.76,0.84,1.0,1.38,1.96,3.04,4.79,6.88,7.57,8.63,8.32,6.9,3.6,2.25,0.33,0.03,0.0,0.0,0.0,6.7e-06,kz
0.0,0.47,1.85,4.33,9.5,14.0,16.69,14.49,6.96,4.29,4.73,3.27,2.29,1.84,1.59,1.33,1.25,1.17,1.45,1.8,2.09,1.77,1.54,1.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-06,k
